Parts to Improve misconfiguration: You must set either both Short Entry & Exit or none!;Chyba v nastavení Části ke zlepšení: Musíte nastavit buď oba Short vstupy & výstupy nebo nic!
Parts to Improve misconfiguration: When you have Short Entry, you must have also Short order type!;Chyba v nastavení Části ke zlepšení: Pokud máte vstup short, musíte mít též typ pokynu pro short!
Parts to Improve misconfiguration: For Improve mode you have to check at least one part of the strategy to be modified.;Chyba v nastavení Části ke zlepšení: Pro zlepšení strategie musíte vybrat alespoň jednu její část, která bude zlepšována.
Improved strategies;Zlepšené strategie
Manage View Dialog;Dialog správce pohledů
The file '%s' cannot be saved!;Soubor '%s' nemohl být uložen!
Export to CSV Error;Chyba exportu do CSV
Export Data to CSV file failed!.;Export do CSV souboru byl neúspěšný!.
Comma Separated File;Soubor oddělený čárkami
Please select at least one %s.;Prosím vyberte alespoň jeden %s.
Saving;Ukládání
Cannot get strategy data!;Nelze získat data strategie!
Error!!! Unable to save Strategy file(s)!;Chyba!!! Nelze uložit soubor strategie(í)!
Portfolio files;Soubory portfolia
There was a problem saving the %s into a file;Při ukládání %s do souboru se objevil problém
Problem writing file;Problém při zápisu souboru
Do you really want to remove all the %s from the table?;Opravdu chcete odebrat všechny %s z tabulky?
They will be lost if they are not saved.;Pokud nejsou uloženy, tak budou ztraceny.
Confirm deleting %s;Potvrďte smazání %s
You have to select some  %s in order to delete them!;Musíte vybra nějaké  %s ke smazání!
Delete error;Chyba mazání
You cannot delete Original strategy.;Nelze smazat Originální strategii.
Do you really want to remove the selected %d %s from the table?;Opravdu chce vyjmout vybrané %d %s z tabulky?
Error!!! Unable to save Strategy file(s) as HTML!;Error!!! Nelze uložit soubor strategie jako HTML!
Save;Uložit
report(s);reporty
Save as EA HTML report failed!;Ukládání jako EA HTML report selhalo!
Clear all;Smazat vše
Rows;Řádky
Manage views;Správce pohledů
Choose view;Vybrat pohled
Retest;Retest
Create portfolio;Vytvořit portfolio
You have to select one  %s using checkbox!;Pomocí checkboxu musíte zvolit jednu %s!
Save Source code error;Chyba ukládání zdrojového kódu
Unable to display Source code for Portfolio!;Nelze zobrazit zdrojový kód pro portfolio!
Source code error;Chyba zdrojového kódu
Error!!! Save Strategy file SourceCode - Unable to display Strategy file details! [Task:%s, Tab:%s];Chyba!!! Ukládání zdrojového kódu strategie – Nelze zobrazit detaily souboru se strategií! [Úloha:%s, Tabulka:%s]
You have to select one strategy using checkbox!;Musíte vybrat jednu strategii pomocí checkboxu!
Edit error;Chyba při upravování
You can select ONLY one strategy!;Můžete vybrat pouze jednu strategii!
Strategy Parameters;Parametry strategie
Number of selected strategies for portfolio must be in range 2-%d.;Počet vybraných strategií pro portfolio musí být 2-%d.
Create portfolio error;Chyba vytváření portfolia
Unable to create Portfolio!;Nelze vytvořit portfolio!
You can create Portfolio ONLY from simple Strategy files(.str).;Portfolio lze vytvořit pouze ze souborů strategie (.str).
Retest error;Chyba retestování
Do you want to move selected strategies to Retest?;Chcete zvolené strategie přesunout k retestování?
User confirmation;Potvrzení uživatele
Do you want to load current build settings to Retest too?;Chcete také načíst nastavení příslušné strategie k retestování?
This will overwrite your current Retest settings with the ones used during build.;Toto přepíše vaše aktuální nastavení pro retestování strategií.
Directory;Složka
File Prefix;Předpona souboru
_Strategy_X.Y.str;_Strategie_X.Y.str
The selected strategies will be saved to a directory of your choice with a given prefix.;Vybrané strategie budou uloženy do vámi zvolené složky se zadanou předponou.
If the file with the same name already exists it will be overwritten!;Pokud existuje soubor se stejným jménem, bude přepsán!
Change;Změnit
Select directory;Vybrat složku
Saving %s;Ukládání %s
Optimization Engine;Optimalizační Engine
Optimization results;Výsledky optimalizace
StrategyQuant license is invalid!;StrategyQuant licence je platná!
Invalid license;Neplatná licence
Data Source;Zdroj dat
Window Title Settings;Nastavení titulku okna
Add program version to title;Přidat verzi programu do titulku
Add custom instance name to title;Přidat vlastní text do titulku
Add last used settings to title;Přidat poslední použité nastavení do titulku
Logging;Přihlašování
Save log messages to file;Uložit log do souboru
Keep log files for;Ponechat log soubory pro
days (0 means unlimited).;dní (0 znamená neomezeně).
Date Formats;Formáty data
Short format (date);Krátký formát (datum)
Long format (date + time);Dlouhý formát (datum + čas)
General;General
Performance;Výkon
Strategy parameters;Parametry strategie
HTML Report;HTML Report
Memory optimization;Optimalizace paměti
Don't store list of trades in memory;Neukládat seznam obchodů v paměti
Don't store expired and replaced pending orders;Neukládat nahrazené a expirované čekající pokyny
Number of threads;Počet vláken
Use the same parameters for long & short rules (if they are symmetric);Použít stejné parametry pro pravidla long & short (pokud jsou symetrické)
Add parameters for strategy options;Přidat parametry pro nastavení strategie
No strategy chosen;Není vybrána strategie
Double-click on result in results table to see the details;Dvakrát klikněte na výsledek v tabulce výsledků pro zobrazení detailů
Strategy parameters.;Parametry strategie.
Strategy parameters will be changed.;Parametry strategie budou změněny.
Click Yes to continue.;Klikněte na ano pro pokračování.
Update Strategy Confirmation;Potvrzení úpravy strategie
Save new strategy parameters failed!;Chyba při ukládání nových parametrů strategie!
Use;Použít
Indicator / Name;Indikátor / Název
Weight;Váha
add;přidat
replace;nahradit
add or replace;přidat nebo nahradit
Generated Randomly;Náhodné generování
Symmetric to Long;Symetrické s Long
Disabled;Zakázáno
Fixed;Fixní
Parts to Improve;Části ke zlepšení
Here you can define which parts of the startegy should be improved.;Zde můžete definovat jaké části strategie mají být vylepšovány.
Choose parts to improve;Vyberte části co mají být zlepšovány
LONG;LONG
SHORT;SHORT
Entry Rules;Vstupní pravidla
Trading rules symmetry;Symetrická obchodní pravidla
Order Types;Typy pokynů
Exit Rules;Výstupní pravidla
load strategy to improve;načíst strategii ke zlepšení
Building Blocks;Stavební bloky
Here you can define the building blocks of the strategy. The strategies in initial population are generated randomly using the blocks you select, with the defined probability.;Zde můžete definovat stavební bloky strategie. Strategie pro počáteční populaci jsou generovány náhodně za použití zvolených bloků, s definovanou pravděpodobností.
Entry Rules Building Blocks;Stavební bloky pro vstupní pravidla
Order Types & Exit Building Blocks;Typy pokynů & stavební bloky pro výstup
Here you can select custom indicators that will be used in the strategies;Zde si můžete zvolit uživatelské indikátory, které použijete ve strategiích
Cannot reload custom indicators;Nelze načíst uživatelské indikátory
Custom indicators for;Uživatelské indikátory pro
Genetic Options;Genetické možnosti
Settings that affect genetic evolution. First part are the conditions for creating initial random generation, the second part are the main settings and evolution coeficients.;Nastavení, která mají vliv na vývoj genetické evoluce. První část jsou podmínky pro náhodné generování počáteční populace, druhá část je pro hlavní nastavení a evoluční koeficienty.
Selection Type;Typ evoluce
Mutation Probability;Pravděpodobnost mutace
Crossover Probability;Pravděpodobnost křížení
Population Size;Velikost populace
Max # of Generations;Maximální počet generací
Initial Population Generation;Generování počáteční populace
Generate random population;Náhodně generovat populaci
Decimation coefficient;Koeficient dělení
Use systems from Databank as initial population;Použít systémy z databáze pro počáteční populaci
Evolution management;Správa evoluce
Start again when finished (continuous repeating evolution);Znovu začít po dokončení (kontinuální opakování evoluce)
Restart when fitness stagnates for;Reset populace když síla stagnuje po
generation(s);generací
Initial population conditions - Dismiss strategies where;Podmínky počáteční populace – Odmítnout strategie které
IS/OOS;IS/OOS
In Sample/Out of Sample results;Výsledky Sample/Out of Sample
Portfolio results;Výsledky portfolia
Robustness Tests results;Výsledky testů robustnosti
Additional Data results;Výsledky dodatečných dat
Ranking Criterium;Hodnotící kritérium
Target;Cíl
Strategy Ranking Options;Možnosti hodnocení strategie
Define how the strategy fitness rank will be computed and the conditions to pick up the best strategies and save them to Databank. Strategy fitness can be computed using various criteria (such as net profit, number of trades, etc.) with different weight and combine them into one rank number.;Zde si nadefinujete, jak se bude počítat síla strategie a podmínky pro určení silných strategií, které budou uloženy do databáze. Sílu strategie lze počítat na základě různých parametrů (celkový zisk, počet obchodů…), přiřadit každému určitou váhu a jako výstup bude jedno číslo, udávající sílu strategie.
Databank Options;Nastavení databáze
Maximum Strategies to Store in Improved strategies list;Maximální počet strategií uložených v seznamu strategií k vylepšení
Custom conditions - Dismiss strategies where;Uživatelské podmínky – odmítnout strategie, které
Dismiss strategies worse than original;Odmítnout strategie horší než originál
Lots;Lotů
Basic;Základní
Risk in %;Riziko v %
How big percentage of your account will be risked in every trade?;Jak velké procento účtu má být riskováno na každý obchod?
Lots if no MM;Lotů pokud není aplikován MM
How many lots should be traded if we disable or cannot use Money Management - for example when no Stop Loss is defined for the order;Kolik lotů má být obchodováno, pokud nelze použít money management – například pokud není definován SL
Allow microlots;Povolit mikroloty
Risk in $;Riziko v $
How much money will be risked in every trade?;Kolik peněz bude riskováno v každém obchodu?
